singer_id,technique,atlas_group,group_folder,song,wav_path,gt_lyrics,gt_lyrics_clean,asr_hypothesis,asr_hypothesis_raw,transcription_time_s,model
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0007.wav,it's such a funny thing how nothing's funny when it's you,its such a funny thing how nothings funny when its you,"It's such a funny thing, how nothing's funny when it's you.","It's such a funny thing, how nothing's funny when it's you.",1.6127464771270752,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0013.wav,who says you're the only one that's hurting <AP> trust me <AP> that's the price of beauty <AP>,who says youre the only one thats hurting trust me thats the price of beauty,"Who says you're the only one that's hurting? Trust me, that's the price of beauty.","Who says you're the only one that's hurting? Trust me, that's the price of beauty.",2.0418856143951416,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0012.wav,<AP> who says <AP> who says you're not perfect who says you're not worth it <AP>,who says who says youre not perfect who says youre not worth it,"Come on, who says, who says you're not perfect? Who says you're not worth it?","Come on, who says, who says you're not perfect? Who says you're not worth it?",2.09930419921875,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0006.wav,trust me <AP> that's the price of beauty <AP> who says you're not pretty <AP> who says you're not beautiful who says,trust me thats the price of beauty who says youre not pretty who says youre not beautiful who says,"Trust me, that's the price of beauty Who says you're not pretty? Who says you're not beautiful? Who says?","Trust me, that's the price of beauty Who says you're not pretty? Who says you're not beautiful? Who says?",2.4195361137390137,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0002.wav,you'd like to change about yourself but when it comes to me <AP> i wouldn't wanna be anybody else <AP>,youd like to change about yourself but when it comes to me i wouldnt wanna be anybody else,You like to change about yourself But when it comes to me I wouldn't want to be anybody else,You like to change about yourself But when it comes to me I wouldn't want to be anybody else,2.035140037536621,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0003.wav,na na na na na na na na na <AP> na na na <AP> na na na na na na na na na na na na na na <AP> i'm not beauty queen i'm just beautiful me na na na na na na na na na na na na,na na na na na na na na na na na na na na na na na na na na na na na na na na im not beauty queen im just beautiful me na na na na na na na na na na na na,Nanananananananana I'm not beauty queen I'm just beautiful me Nanananananananana,Nanananananananana I'm not beauty queen I'm just beautiful me Nanananananananana,2.1041533946990967,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0001.wav,told me i wasn't good enough but who are you to judge when you're a diamond in the rough <AP> i'm sure you got some things,told me i wasnt good enough but who are you to judge when youre a diamond in the rough im sure you got some things,"Told me that I wasn't good enough, but who are you to judge? When you're a diamond in the rough, I'm sure you got something to say.","Told me that I wasn't good enough, but who are you to judge? When you're a diamond in the rough, I'm sure you got something to say.",2.6399574279785156,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0000.wav,you made me insecure,you made me insecure,You made me insecure,You made me insecure,1.1611311435699463,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0014.wav,who says you're not pretty <AP> who says you're <AP> not beautiful who says,who says youre not pretty who says youre not beautiful who says,Who says you're not pretty? Who says you're not beautiful? Who says?,Who says you're not pretty? Who says you're not beautiful? Who says?,1.9747445583343506,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0008.wav,you tell them what you mean but they keep whiting out the truth <AP> it's like the work of art,you tell them what you mean but they keep whiting out the truth its like the work of art,"You tell them what you mean, but they keep whiting out the truth It's like the world could fall apart","You tell them what you mean, but they keep whiting out the truth It's like the world could fall apart",2.146193504333496,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,who says,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Pharyngeal_Group/0009.wav,that never gets to see the light keep you beneath the stars <AP> won't let you touch the sky,that never gets to see the light keep you beneath the stars wont let you touch the sky,They'll never get to see the light Keep you beneath the stars Won't let you touch the sky,They'll never get to see the light Keep you beneath the stars Won't let you touch the sky,2.118922233581543,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0010.wav,and i said <AP> romeo take me somewhere we can be alone <AP> i'll be waiting all there's left to do is run you'll be the prince <AP>,and i said romeo take me somewhere we can be alone ill be waiting all theres left to do is run youll be the prince,"And I said, Romeo, take me somewhere we can be alone I'll be waiting, all there's left to do is run You be the prince","And I said, Romeo, take me somewhere we can be alone I'll be waiting, all there's left to do is run You be the prince",2.7259318828582764,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0004.wav,and i was crying on the staircase <AP> begging you please don't go,and i was crying on the staircase begging you please dont go,"And I was crying on the staircase, begging you please don't go","And I was crying on the staircase, begging you please don't go",1.7774064540863037,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0005.wav,and i said <AP> romeo take me somewhere we can be alone i'll be <AP>,and i said romeo take me somewhere we can be alone ill be,"And I said, Romeo, take me somewhere we can be alone, I'll be","And I said, Romeo, take me somewhere we can be alone, I'll be",2.027944564819336,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0011.wav,and <AP> i'll be the princess it's a love story baby just say yes <AP>,and ill be the princess its a love story baby just say yes,"and I'll be the princess, it's a love story, baby just say yes","and I'll be the princess, it's a love story, baby just say yes",2.0191445350646973,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0007.wav,so i sneak out to the garden to see you <AP> we keep quiet cause we're dead if they knew so close your eyes <AP>,so i sneak out to the garden to see you we keep quiet cause were dead if they knew so close your eyes,"So I sneak out to the garden to see you, we keep it quiet cause we doubt if it knows so close your eyes.","So I sneak out to the garden to see you, we keep it quiet cause we doubt if it knows so close your eyes.",2.49696683883667,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0013.wav,make it out of this mess it's a love story baby just say yes,make it out of this mess its a love story baby just say yes,"Make it out of this mess, it's a love story, baby just say yes","Make it out of this mess, it's a love story, baby just say yes",1.9864158630371094,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0012.wav,romeo save me they're trying to tell me how to feel <AP> this love is difficult <AP> but it's real don't be afraid we'll <AP>,romeo save me theyre trying to tell me how to feel this love is difficult but its real dont be afraid well,"Romeo save me, they're trying to tell me how to feel This love is difficult, but it's a reed, don't be afraid mate","Romeo save me, they're trying to tell me how to feel This love is difficult, but it's a reed, don't be afraid mate",2.667530059814453,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0006.wav,waiting all there's left to do is run you'll <AP> be the prince and <AP> i'll be the princess it's a love story baby just say yes,waiting all theres left to do is run youll be the prince and ill be the princess its a love story baby just say yes,waiting all there's left to do is wrong you be the prince and i'll be the princess it's a love story baby just say yes,waiting all there's left to do is wrong you be the prince and i'll be the princess it's a love story baby just say yes,2.5917141437530518,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0002.wav,see you make your way through the crowd and say hello little did i know,see you make your way through the crowd and say hello little did i know,See you make your way through the crowd and say hello Little did I know,See you make your way through the crowd and say hello Little did I know,1.9558281898498535,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0016.wav,and i said romeo save me i've been feeling so alone i keep waiting <AP>,and i said romeo save me ive been feeling so alone i keep waiting,"And I said, Romeo, save me, I've been feeling so alone, I'll keep waiting","And I said, Romeo, save me, I've been feeling so alone, I'll keep waiting",2.0833990573883057,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0017.wav,for you but you never come is this <AP> in my head i don't know <AP> what to think he knelt to the ground and pulled out a ring and said <AP>,for you but you never come is this in my head i dont know what to think he knelt to the ground and pulled out a ring and said,for you but you never come is this in my head I don't know what to think inhale to the ground and pour out the rain and say,for you but you never come is this in my head I don't know what to think inhale to the ground and pour out the rain and say,2.6259076595306396,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0003.wav,that you were romeo you were throwing pebbles and my daddy said stay away from juliet <AP>,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,"That you are Romeo, you were throwing pebbles, and my daddy said stay away from Julie.","That you are Romeo, you were throwing pebbles, and my daddy said stay away from Julie.",2.1619105339050293,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0015.wav,my faith in you was <AP> fading <AP> when i met you on the outskirts of town <AP>,my faith in you was fading when i met you on the outskirts of town,My face in it you say day when I met you on the outskirts of town,My face in it you say day when I met you on the outskirts of town,2.09965443611145,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0001.wav,on a balcony in summer air see the lights see the party the ball gowns <AP>,on a balcony in summer air see the lights see the party the ball gowns,"On a balcony in summer air See the lights, see the party, the ballgames","On a balcony in summer air See the lights, see the party, the ballgames",1.9106354713439941,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0000.wav,<AP> we were both young when i first saw you <AP> i close my eyes and the flashback starts i'm standing there,we were both young when i first saw you i close my eyes and the flashback starts im standing there,We were both young when I first saw you I closed my eyes and a flashback starts I'm standing there,We were both young when I first saw you I closed my eyes and a flashback starts I'm standing there,2.3306291103363037,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0014.wav,<AP> i got tired of waiting <AP> wondering if you were ever coming around <AP>,i got tired of waiting wondering if you were ever coming around,And I got tired waiting Wonder if you're ever coming around,And I got tired waiting Wonder if you're ever coming around,1.6262011528015137,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0018.wav,marry me juliet you'll never have to be alone <AP> i love you and that's all i really know i talked to your dad go pick out a white dress it's a love story baby just say yes,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,"Marry me Julie, you'll never have to be alone I love you and that's all I really know I told to your dad, go pick up a white dress It's a love story, baby just say yes","Marry me Julie, you'll never have to be alone I love you and that's all I really know I told to your dad, go pick up a white dress It's a love story, baby just say yes",3.6259567737579346,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0008.wav,escape this town for a little while oh <AP> oh <AP> cause you were romeo i was a scarlet letter and my daddy said stay away from juliet <AP>,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,"Escape this town for a little while Oh, oh, oh Cause you were over you I was discarded Later in my daddy's day Stay away from Julie","Escape this town for a little while Oh, oh, oh Cause you were over you I was discarded Later in my daddy's day Stay away from Julie",3.269261598587036,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Control_Group/0009.wav,but you were everything to me i was begging you please don't <AP> go <AP>,but you were everything to me i was begging you please dont go,"But you were everything to me, I was begging you please don't go.","But you were everything to me, I was begging you please don't go.",1.8571088314056396,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0010.wav,and i said <AP> romeo take me somewhere we can be alone i'll be <AP> waiting all there's left to do is run you'll <AP> be the prince,and i said romeo take me somewhere we can be alone ill be waiting all theres left to do is run youll be the prince,"And I said, Romeo, take me somewhere we can be alone I'll be waiting, all they're left to do is wrong You've been the princess","And I said, Romeo, take me somewhere we can be alone I'll be waiting, all they're left to do is wrong You've been the princess",2.552899122238159,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0004.wav,and i was crying on the staircase begging you please don't go <AP>,and i was crying on the staircase begging you please dont go,And I was crying on the staircase begging you please don't go,And I was crying on the staircase begging you please don't go,1.6007452011108398,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0005.wav,and i said <AP> romeo take me somewhere we can be alone i'll be <AP>,and i said romeo take me somewhere we can be alone ill be,"And I said, Romeo, take me somewhere we can be alone, there'll be...","And I said, Romeo, take me somewhere we can be alone, there'll be...",1.775855302810669,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0011.wav,and i'll be the princess it's a love <AP> story baby just say yes <AP>,and ill be the princess its a love story baby just say yes,"I've been a princess, it's a love story, baby just say yes","I've been a princess, it's a love story, baby just say yes",1.6021811962127686,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0007.wav,<AP> so i sneak out to the garden to see you <AP> we keep quiet cause we're dead if they knew so close your eyes <AP>,so i sneak out to the garden to see you we keep quiet cause were dead if they knew so close your eyes,"So I sneak out to the garden to see you, we keep it quiet cause we're dead if we're new so close your eyes","So I sneak out to the garden to see you, we keep it quiet cause we're dead if we're new so close your eyes",2.2276322841644287,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0013.wav,make it out of this mess it's a love story baby just say yes,make it out of this mess its a love story baby just say yes,"Make it out of this mess, it's a love story, baby just say yes","Make it out of this mess, it's a love story, baby just say yes",1.99031662940979,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0012.wav,romeo save me they're trying to tell me how to feel <AP> this love is difficult <AP> but it's real don't be afraid we'll <AP>,romeo save me theyre trying to tell me how to feel this love is difficult but its real dont be afraid well,"Romeo save me, they're trying to tell me how to feel This love is difficult, but it's real Don't be afraid, we'll get through this","Romeo save me, they're trying to tell me how to feel This love is difficult, but it's real Don't be afraid, we'll get through this",2.623673439025879,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0006.wav,waiting all there's left to do is run you'll <AP> be the prince and <AP> i'll be the princess it's a love story baby just say yes,waiting all theres left to do is run youll be the prince and ill be the princess its a love story baby just say yes,Waiting all there's left to do is drown you Be the prince and I'll be the princess It's a love story baby just say yes,Waiting all there's left to do is drown you Be the prince and I'll be the princess It's a love story baby just say yes,2.708301305770874,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0002.wav,see you make your way through the crowd and say hello little did i know,see you make your way through the crowd and say hello little did i know,See you make your way through the crowd and say hello Little did I know,See you make your way through the crowd and say hello Little did I know,1.7263834476470947,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0016.wav,and i said romeo <AP> save me i've been feeling so alone <AP> i keep waiting,and i said romeo save me ive been feeling so alone i keep waiting,"And I said, Romeo, save me I've been feeling so alone I keep waiting","And I said, Romeo, save me I've been feeling so alone I keep waiting",2.0014867782592773,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0017.wav,for you but you never come is this <AP> in my head i don't know <AP> what to think he knelt to the ground and pulled out a ring and said,for you but you never come is this in my head i dont know what to think he knelt to the ground and pulled out a ring and said,for you but you never come as is in my head I don't know all the singing now to the ground and put out a rain and said,for you but you never come as is in my head I don't know all the singing now to the ground and put out a rain and said,2.5426504611968994,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0003.wav,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,That you and Romeo used to own a store in Pebbles And my daddy says stay away from Julie,That you and Romeo used to own a store in Pebbles And my daddy says stay away from Julie,2.0477678775787354,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0015.wav,my faith in you was fading <AP> when i met you on the outskirts of town <AP>,my faith in you was fading when i met you on the outskirts of town,My faith in you was fading When I met you on the outskirts of town,My faith in you was fading When I met you on the outskirts of town,1.837110996246338,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0001.wav,on a balcony in summer air <AP> see the lights see the party the ball gowns <AP>,on a balcony in summer air see the lights see the party the ball gowns,"On a balcony and some air See the light, see the party, the ball girls","On a balcony and some air See the light, see the party, the ball girls",1.7757630348205566,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0000.wav,we were both young when i first saw you <AP> i close my eyes and the flashback starts i'm standing there,we were both young when i first saw you i close my eyes and the flashback starts im standing there,"We were both young when I first saw you, I closed my eyes and the flashback started standing there.","We were both young when I first saw you, I closed my eyes and the flashback started standing there.",5.489187240600586,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0014.wav,<AP> i got tired of waiting <AP> wondering if you were ever coming around <AP>,i got tired of waiting wondering if you were ever coming around,"I got tired waiting, wonder if you were ever coming around","I got tired waiting, wonder if you were ever coming around",1.4974737167358398,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0018.wav,marry me juliet you'll never have to be alone <AP> i love you and <AP> that's all i really know i talked to your dad go pick <AP> out a white dress it's a love story baby just say yes,marry me juliet youll never have to be alone i love you and thats all i really know i talked to your dad go pick out a white dress its a love story baby just say yes,"Marry me Julie, you never have to be alone I love you and that's all I really know I'd talk to your dad, go pick out a white dress It's a love story baby, just say yes","Marry me Julie, you never have to be alone I love you and that's all I really know I'd talk to your dad, go pick out a white dress It's a love story baby, just say yes",3.5627260208129883,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0008.wav,escape this town for a little while <AP> oh <AP> oh <AP> cause you were romeo i was a scarlet letter and my daddy said stay away from juliet <AP>,escape this town for a little while oh oh cause you were romeo i was a scarlet letter and my daddy said stay away from juliet,Escape this town for a little while Cuz you were Romeo I was gonna let her in my daddy said stay away from Julia,Escape this town for a little while Cuz you were Romeo I was gonna let her in my daddy said stay away from Julia,2.136605978012085,large-v2
EN-Alto-1,pharyngeal,technique,Pharyngeal_Group,love stroy,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0009.wav,but you were everything to me i was begging you please don't go <AP>,but you were everything to me i was begging you please dont go,When you were everything to me I was begging you please don't go,When you were everything to me I was begging you please don't go,1.6134796142578125,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0010.wav,why can't you see that the clouds are in your head <AP> i would stay there <AP> there,why cant you see that the clouds are in your head i would stay there there,"We'll come to see that the clouds are in your head I will stay there, there, there","We'll come to see that the clouds are in your head I will stay there, there, there",1.9800422191619873,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0004.wav,you just want to hide <AP> hide hide never show your smile smile stand alone when you need someone it's the hardest thing of all that you see <AP>,you just want to hide hide hide never show your smile smile stand alone when you need someone its the hardest thing of all that you see,"You just wanna hide, hide, hide, never show your smile, smile Stand alone when you need someone, it's the hardest thing of all that you see","You just wanna hide, hide, hide, never show your smile, smile Stand alone when you need someone, it's the hardest thing of all that you see",2.4990899562835693,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0005.wav,are the bad bad bad <AP> memories take your time <AP> and you'll find me,are the bad bad bad memories take your time and youll find me,"Are the bad, bad, bad memories Take your time and you'll find me","Are the bad, bad, bad memories Take your time and you'll find me",1.8650100231170654,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0011.wav,there's no need to fear fear and when you need to talk it out with someone you can trust what you see,theres no need to fear fear and when you need to talk it out with someone you can trust what you see,"There's no need to fear, fear And when you need to talk it out With someone you can trust Would you see","There's no need to fear, fear And when you need to talk it out With someone you can trust Would you see",2.3540828227996826,large-v2
EN-Alto-1,pharyngeal,control,Control_Group,monsters,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Pharyngeal/monsters/Control_Group/0007.wav,i'll be your lighthouse i'll make it okay when i see your monsters <AP>,ill be your lighthouse ill make it okay when i see your monsters,"I'll be your lighthouse, I'll make it okay, when I see your monsters I'll...","I'll be your lighthouse, I'll make it okay, when I see your monsters I'll...",1.8779852390289307,large-v2
