f0_mean_hz,f0_std_hz,f0_range_st,f0_mean_st,voiced_ratio,vibrato_index,clean_name,singer_id,technique,group,wav_path,tg_path
238.32197563729974,30.52517350544038,16.695017806986677,-10.761199987972748,0.7287104622871047,12.866959257016008,EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Paired_Speech_Group/0006.TextGrid
104.86318175673543,8.99091011879219,6.637967381280362,-24.890866206156687,0.5058823529411764,2.8761460865450594,EN-Tenor-1__pharyngeal__speech__0005,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Paired_Speech_Group/0005.TextGrid
255.40677206341363,48.538769971179306,13.184488316869388,-9.713842231634798,0.802439024390244,17.29850204810751,EN-Alto-1__mixed_voice__speech__0001,EN-Alto-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/Arriety's song/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/Arriety's song/Paired_Speech_Group/0001.TextGrid
104.30706252189574,7.7594737642578515,4.351571653821647,-24.968949485258513,0.43278688524590164,4.3939374930408155,EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Wildest Dreams/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Wildest Dreams/Paired_Speech_Group/0005.TextGrid
107.74096812760477,12.989997284957907,14.53731243705367,-24.46717228094061,0.5334261838440112,6.252567563893203,EN-Tenor-1__vibrato__speech__0002,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/You Belong With Me/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/You Belong With Me/Paired_Speech_Group/0002.TextGrid
176.2529990181754,68.67465791601232,35.025324849452566,-18.076187793620623,0.46886446886446886,17.740192702225,EN-Alto-2__mixed_voice__speech__0004,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/City Of Stars/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/City Of Stars/Paired_Speech_Group/0004.TextGrid
101.37118312682826,3.666151985532221,2.919428344040316,-25.425434389619156,0.6696428571428571,1.8521196418748849,EN-Tenor-1__glissando__speech__0005,EN-Tenor-1,glissando,speech,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/I Knew You Were Trouble/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/I Knew You Were Trouble/Paired_Speech_Group/0005.TextGrid
110.79433530639264,15.53106308575924,13.484477708474365,-24.085522808992504,0.5230263157894737,5.493632517085899,EN-Tenor-1__vibrato__speech__0007,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/What Was I Made For∩╝ƒ/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/What Was I Made For∩╝ƒ/Paired_Speech_Group/0007.TextGrid
211.77848534300944,22.041450811742887,10.213014319595118,-12.752410811884308,0.5851272015655578,10.64214118673812,EN-Alto-2__breathy__speech__0001,EN-Alto-2,breathy,speech,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Yesterday Once More/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Yesterday Once More/Paired_Speech_Group/0001.TextGrid
97.8260297016571,11.577985067168926,16.63722421184359,-26.121559508191783,0.7066115702479339,5.662688224620546,EN-Tenor-1__mixed_voice__speech__0011,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Firework/Paired_Speech_Group/0011.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Firework/Paired_Speech_Group/0011.TextGrid
102.1676145775179,15.060824105525802,15.462143402277643,-25.56304369347384,0.6195121951219512,8.339288015993136,EN-Tenor-1__glissando__speech__0010,EN-Tenor-1,glissando,speech,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Paired_Speech_Group/0010.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Paired_Speech_Group/0010.TextGrid
98.09058589744514,11.985624916366808,14.528005336905087,-26.084720501509636,0.518578352180937,3.1303496731228906,EN-Tenor-1__breathy__speech__0003,EN-Tenor-1,breathy,speech,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Long Live/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Long Live/Paired_Speech_Group/0003.TextGrid
208.38184204697234,19.860934933714347,7.298640327768977,-13.017335202730543,0.5826271186440678,9.904054976862115,EN-Alto-2__breathy__speech__0003,EN-Alto-2,breathy,speech,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Yesterday Once More/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Yesterday Once More/Paired_Speech_Group/0003.TextGrid
113.45145674120918,8.572638463916844,8.081343465474557,-23.51363771265904,0.4804270462633452,3.2079502402742714,EN-Tenor-1__pharyngeal__speech__0007,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Someone Like You/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Someone Like You/Paired_Speech_Group/0007.TextGrid
99.40951171142873,6.746502990665807,5.449443976410418,-25.792765393111306,0.6228571428571429,4.051361351632248,EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Firework/Paired_Speech_Group/0009.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Firework/Paired_Speech_Group/0009.TextGrid
126.61612236225906,18.625211047937825,13.988928099356064,-21.71370692957488,0.6347469220246238,8.360269550550797,EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love Story/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love Story/Paired_Speech_Group/0000.TextGrid
240.13791219246409,40.66842236892835,12.095732900732159,-10.701920678351614,0.723826714801444,10.895697008606742,EN-Alto-1__glissando__speech__0010,EN-Alto-1,glissando,speech,/content/atlas/English_raw/English/EN-Alto-1/Glissando/trouble is a friend/Paired_Speech_Group/0010.wav,/content/atlas/English_raw/English/EN-Alto-1/Glissando/trouble is a friend/Paired_Speech_Group/0010.TextGrid
184.2287241103846,47.35360343255972,34.55452983428398,-16.344043065123884,0.42151162790697677,15.881377483539849,EN-Alto-2__breathy__speech__0000,EN-Alto-2,breathy,speech,/content/atlas/English_raw/English/EN-Alto-2/Breathy/My Love/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/My Love/Paired_Speech_Group/0000.TextGrid
208.38184204697234,19.860934933714347,7.298640327768977,-13.017335202730543,0.5826271186440678,9.904054976862115,EN-Alto-2__vibrato__speech__0003,EN-Alto-2,vibrato,speech,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Yesterday Once More/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Yesterday Once More/Paired_Speech_Group/0003.TextGrid
111.06981535907478,9.574541329622667,11.264372292464714,-23.88461486856247,0.5674518201284796,2.9604432748016323,EN-Tenor-1__breathy__speech__0000,EN-Tenor-1,breathy,speech,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Always Remember Us This Way/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Always Remember Us This Way/Paired_Speech_Group/0000.TextGrid
105.80744686652224,9.084051355017305,7.172549942869434,-24.735621371314142,0.4612903225806452,4.4809527767143065,EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Always Remember Us This Way/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Always Remember Us This Way/Paired_Speech_Group/0006.TextGrid
111.06981535907478,9.574541329622667,11.264372292464714,-23.88461486856247,0.5674518201284796,2.9604432748016323,EN-Tenor-1__pharyngeal__speech__0000,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Paired_Speech_Group/0000.TextGrid
194.13633331330695,30.848505480721315,33.31236025244589,-14.712375371115586,0.38875305623471884,6.745214911708575,EN-Alto-2__glissando__speech__0005,EN-Alto-2,glissando,speech,/content/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-2/Glissando/You Raise Me Up/Paired_Speech_Group/0005.TextGrid
111.68384534820667,8.69987754483938,25.85479348557335,-23.81742530362402,0.6363636363636364,3.454726647593841,EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love on the Brain/Paired_Speech_Group/0008.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love on the Brain/Paired_Speech_Group/0008.TextGrid
96.39818982265066,6.156787677089482,16.641901064363736,-26.32871992627779,0.4,3.2233349138722853,EN-Tenor-1__vibrato__speech__0002,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Million Reasons/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Million Reasons/Paired_Speech_Group/0002.TextGrid
110.89557697567882,7.2825248408313135,4.72301321682707,-23.897251891226876,0.6086956521739131,3.7097550760439595,EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Summertime Sadness/Paired_Speech_Group/0007.TextGrid
194.13633331330695,30.848505480721315,33.31236025244589,-14.712375371115586,0.38875305623471884,6.745214911708575,EN-Alto-2__mixed_voice__speech__0005,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Paired_Speech_Group/0005.TextGrid
104.00043778720791,4.378721148027374,3.4635097051718233,-24.986645270728204,0.6118421052631579,2.821279954290556,EN-Tenor-1__vibrato__speech__0003,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/You Belong With Me/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/You Belong With Me/Paired_Speech_Group/0003.TextGrid
212.940686276474,44.25962073578862,36.53643955275773,-13.34261514246646,0.25412541254125415,19.910985709584143,EN-Alto-2__mixed_voice__speech__0000,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hello/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hello/Paired_Speech_Group/0000.TextGrid
211.77848534300944,22.041450811742887,10.213014319595118,-12.752410811884308,0.5851272015655578,10.64214118673812,EN-Alto-2__mixed_voice__speech__0001,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Yesterday Once More/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Yesterday Once More/Paired_Speech_Group/0001.TextGrid
99.12226209427327,9.943771742343136,19.590531999885997,-25.912493759492047,0.6994535519125683,2.890924566439636,EN-Tenor-1__glissando__speech__0001,EN-Tenor-1,glissando,speech,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0001.TextGrid
135.51647160601323,15.28162695703995,11.417200019895597,-20.49490244010475,0.44518272425249167,8.675750263378749,EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Blank Space/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Blank Space/Paired_Speech_Group/0000.TextGrid
213.62530617901518,55.67764007102353,45.15536387830799,-13.52935941721118,0.42692750287687,24.73306727623965,EN-Alto-2__mixed_voice__speech__0010,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/City Of Stars/Paired_Speech_Group/0010.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/City Of Stars/Paired_Speech_Group/0010.TextGrid
106.43798740984394,10.503727546283333,12.677275252543456,-24.637107383199087,0.5577557755775577,5.615525365117401,EN-Tenor-1__vibrato__speech__0003,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Stay/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Stay/Paired_Speech_Group/0003.TextGrid
114.74542632018141,9.09407882269666,5.709280223506656,-23.324841686266495,0.40625,6.5379283321114094,EN-Tenor-1__pharyngeal__speech__0006,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Rolling in the Deep/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Rolling in the Deep/Paired_Speech_Group/0006.TextGrid
105.57538692614557,8.31646528706719,10.64254213714209,-24.757513591831376,0.6452599388379205,3.0017932654098,EN-Tenor-1__vibrato__speech__0006,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Million Reasons/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Million Reasons/Paired_Speech_Group/0006.TextGrid
108.00233213641484,9.674985800123793,15.511345816780079,-24.4007480751232,0.5535117056856187,4.426362944369142,EN-Tenor-1__pharyngeal__speech__0006,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Long Live/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Long Live/Paired_Speech_Group/0006.TextGrid
212.3744058604302,17.061137505307062,6.252398566826084,-12.66765306827883,0.41531322505800466,8.57277832417141,EN-Alto-2__breathy__speech__0006,EN-Alto-2,breathy,speech,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Yesterday Once More/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Yesterday Once More/Paired_Speech_Group/0006.TextGrid
98.30382930925978,7.9030167691391595,13.99311333084639,-25.992215049587273,0.4075342465753425,2.8779351725906404,EN-Tenor-1__vibrato__speech__0004,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Long Live/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Long Live/Paired_Speech_Group/0004.TextGrid
208.3306605404134,49.343031469051596,35.87694079894305,-14.084485730381433,0.5044378698224852,14.319992631073244,EN-Alto-2__vibrato__speech__0000,EN-Alto-2,vibrato,speech,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Someone You Loved/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Someone You Loved/Paired_Speech_Group/0000.TextGrid
218.3013416941783,14.123787624105201,4.457541593053769,-12.172190643873753,0.358974358974359,6.6126041004513505,EN-Alto-2__pharyngeal__speech__0007,EN-Alto-2,pharyngeal,speech,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Yesterday Once More/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Yesterday Once More/Paired_Speech_Group/0007.TextGrid
256.85643991564376,36.67083070416714,9.996163652668406,-9.50491534026069,0.6438356164383562,15.741118109494899,EN-Alto-1__vibrato__speech__0009,EN-Alto-1,vibrato,speech,/content/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Paired_Speech_Group/0009.wav,/content/atlas/English_raw/English/EN-Alto-1/Vibrato/if you love me for me/Paired_Speech_Group/0009.TextGrid
109.99306012576962,10.187061731858524,10.475200459134545,-24.0808954192089,0.6553524804177546,4.160136378149902,EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Shallow/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Shallow/Paired_Speech_Group/0001.TextGrid
123.29672819594929,10.19161563829253,5.615069923189466,-22.08359192684803,0.5808823529411765,2.2807168915659615,EN-Tenor-1__glissando__speech__0005,EN-Tenor-1,glissando,speech,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0005.TextGrid
117.51569081461403,7.190571571956509,11.00016206986512,-22.89105559443145,0.6559139784946236,3.433096238452046,EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Lavender Haze/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Lavender Haze/Paired_Speech_Group/0001.TextGrid
113.86925022064698,10.873450691700294,5.969115278546926,-23.476835261728507,0.6594827586206896,2.1828205941850514,EN-Tenor-1__glissando__speech__0007,EN-Tenor-1,glissando,speech,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Paired_Speech_Group/0007.TextGrid
231.57919441064695,15.417488412519956,4.931938146683876,-11.151184303624369,0.7957446808510639,8.411462433608204,EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/clouds/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/clouds/Paired_Speech_Group/0003.TextGrid
246.65661851670512,30.067811897627404,9.390976597068384,-10.149117380175035,0.6129666011787819,13.804096304861405,EN-Alto-1__mixed_voice__speech__0020,EN-Alto-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/let it go/Paired_Speech_Group/0020.wav,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/let it go/Paired_Speech_Group/0020.TextGrid
123.03500421615715,14.14086749818037,8.452511093419833,-22.171003963574016,0.648,6.2247743718570065,EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Paired_Speech_Group/0004.TextGrid
98.09058589744514,11.985624916366808,14.528005336905087,-26.084720501509636,0.518578352180937,3.1303496731228906,EN-Tenor-1__pharyngeal__speech__0003,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Long Live/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Long Live/Paired_Speech_Group/0003.TextGrid
110.27208203152455,7.96883633248179,5.234250083255809,-24.003174906590054,0.434375,3.364921554018976,EN-Tenor-1__vibrato__speech__0008,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/What Was I Made For∩╝ƒ/Paired_Speech_Group/0008.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/What Was I Made For∩╝ƒ/Paired_Speech_Group/0008.TextGrid
194.46065416232094,57.07285914584393,33.408060830502535,-15.439707995576747,0.5278725824800911,22.019613181274664,EN-Alto-2__pharyngeal__speech__0011,EN-Alto-2,pharyngeal,speech,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Someone Like You/Paired_Speech_Group/0011.wav,/content/atlas/English_raw/English/EN-Alto-2/Pharyngeal/Someone Like You/Paired_Speech_Group/0011.TextGrid
221.14293021581213,26.213453666792333,36.10246257758249,-12.09776006908696,0.45213849287169044,14.642781863092095,EN-Alto-2__mixed_voice__speech__0007,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hello/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hello/Paired_Speech_Group/0007.TextGrid
108.58109571089192,8.953089776965925,13.822762249744283,-24.269569315197316,0.5376175548589341,4.479438115059153,EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Paired_Speech_Group/0003.TextGrid
251.01059612565464,45.006419035915286,12.347839705032866,-10.05129288488068,0.456973293768546,21.31659375103596,EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/beauty and the beast/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/beauty and the beast/Paired_Speech_Group/0002.TextGrid
107.83448341346387,12.95950666630403,13.954013644522199,-24.452887787795046,0.6113207547169811,5.976369038904511,EN-Tenor-1__breathy__speech__0001,EN-Tenor-1,breathy,speech,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Paired_Speech_Group/0001.TextGrid
261.30321316986783,37.209894231012186,10.780150383174455,-9.18660348301788,0.6273764258555133,16.752343893419198,EN-Alto-1__glissando__speech__0002,EN-Alto-1,glissando,speech,/content/atlas/English_raw/English/EN-Alto-1/Glissando/tell me that you love me/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Glissando/tell me that you love me/Paired_Speech_Group/0002.TextGrid
117.40706982812483,14.498382885297683,12.963683595704941,-22.993789023836566,0.4853273137697517,6.03022628769857,EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Paired_Speech_Group/0005.TextGrid
252.82225260377876,39.67642880857234,14.507486736233687,-9.808267278118848,0.5870967741935483,12.534787313302136,EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/who says/Paired_Speech_Group/0007.TextGrid
110.97091030524577,15.015791706065036,21.20642982994416,-24.05665681877573,0.5364705882352941,5.596379485074708,EN-Tenor-1__vibrato__speech__0009,EN-Tenor-1,vibrato,speech,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Stay/Paired_Speech_Group/0009.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Stay/Paired_Speech_Group/0009.TextGrid
103.0269402020338,7.866359558389502,12.090144240937764,-25.17386791394701,0.6053130929791272,4.42899732146026,EN-Tenor-1__pharyngeal__speech__0004,EN-Tenor-1,pharyngeal,speech,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/I Knew You Were Trouble/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/I Knew You Were Trouble/Paired_Speech_Group/0004.TextGrid
189.72331430958437,43.45541088992625,34.19522250253237,-15.548467170925369,0.5711382113821138,18.86953593054545,EN-Alto-2__breathy__speech__0002,EN-Alto-2,breathy,speech,/content/atlas/English_raw/English/EN-Alto-2/Breathy/My Love/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/My Love/Paired_Speech_Group/0002.TextGrid
231.3615261899717,21.90106802656185,8.555369075570793,-11.201312183138539,0.5319727891156463,8.38485691183693,EN-Alto-2__mixed_voice__speech__0006,EN-Alto-2,mixed_voice,speech,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Lemon Tree/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Lemon Tree/Paired_Speech_Group/0006.TextGrid
328.5892725706836,56.64176912411554,15.168102549592511,-5.341901958388337,0.7494089834515366,13.672687044655978,EN-Alto-2__glissando__technique__0003,EN-Alto-2,glissando,technique,/content/atlas/English_raw/English/EN-Alto-2/Glissando/Someone You Loved/Glissando_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Glissando/Someone You Loved/Glissando_Group/0003.TextGrid
253.6299089531791,49.01510676194045,11.822598911254325,-9.861354975275669,0.8237885462555066,11.753821382953552,EN-Tenor-1__mixed_voice__technique__0001,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Someone You Loved/Mixed_Voice_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Someone You Loved/Mixed_Voice_Group/0001.TextGrid
394.66523940535285,36.564389940465674,8.423703623584922,-1.95807668407864,0.8871866295264624,8.548503841645836,EN-Alto-2__mixed_voice__technique__0008,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone Like You/Mixed_Voice_Group/0008.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone Like You/Mixed_Voice_Group/0008.TextGrid
