singer_id,technique,atlas_group,group_folder,song,gt_lyrics,gt_lyrics_clean,asr_hypothesis,wer,per,wer_S,wer_D,wer_I,wer_n_ref,model
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,she wears high heels i wear sneakers she's cheer captain and i'm on the bleachers,she wears high heels i wear sneakers shes cheer captain and im on the bleachers,"She wears high heels, I wear sneakers She's too captainal, I'm on a bleachers",0.26666666666666666,0.12244897959183673,3,1,0,15,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,dreaming about the day when you wake up and find that what you're looking for has been here the whole time if you could see that i'm,dreaming about the day when you wake up and find that what youre looking for has been here the whole time if you could see that im,Remember the day when I wake up I find the watcher Looking for has been here the whole time if we can see the light,0.4074074074074074,0.34177215189873417,9,2,0,27,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,i know your favorite songs and you tell me about your dreams think i know where you belong i think i know it's with me,i know your favorite songs and you tell me about your dreams think i know where you belong i think i know its with me,"I know your favorite songs and you tell me about your dreams Think I know where you belong, think I know it's with me",0.04,0.014084507042253521,0,1,0,25,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,see you belong with me,see you belong with me,"See, you're the love with me",0.6,0.42857142857142855,2,0,1,5,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,see you belong with me,see you belong with me,"See, you belong with me",0.0,0.0,0,0,0,5,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,can't you see that i'm the one who understands you been here all along so why can't you,cant you see that im the one who understands you been here all along so why cant you,Can't you see the one who understands you? Be here all alone so I can do,0.3888888888888889,0.2222222222222222,5,2,0,18,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,the one who understands you been here all along so why can't you,the one who understands you been here all along so why cant you,No one understands you Me all alone So I can't you,0.46153846153846156,0.2926829268292683,4,2,0,13,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,i'm in the room it's a typical tuesday night i'm listening to the kind of music she doesn't like,im in the room its a typical tuesday night im listening to the kind of music she doesnt like,"I'm in the room, it's a typical Tuesday night I'm listening to the kind of music she doesn't like",0.0,0.0,0,0,0,19,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,and she'll never know your story like <AP> i do,and shell never know your story like i do,And she'll never know your story like I do,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,cause she doesn't get your humor like i do,cause she doesnt get your humor like i do,Cause she's the one good show human like I do,0.6666666666666666,0.5,5,0,1,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,you're on the phone with your girlfriend she's upset she's going off about something that you said,youre on the phone with your girlfriend shes upset shes going off about something that you said,"You're on the phone with your girlfriend, she's upset She's going off about something that you said",0.0,0.0,0,0,0,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,standing by and waiting at your back door all this time how could you not know baby,standing by and waiting at your back door all this time how could you not know baby,Still nobody waiting at your back door Oh this time how could you not know baby,0.23529411764705882,0.21153846153846154,3,1,0,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,You Belong With Me,you belong with me you belong with me,you belong with me you belong with me,You belong with me. You belong with me.,0.0,0.0,0,0,0,8,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,think i forgot <AP> how to be happy <AP> something i'm not <AP>,think i forgot how to be happy something im not,"I think I forgot how to be happy, don't be amnod",0.4,0.3225806451612903,3,0,1,10,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,taking a drive i was an ideal <AP> looked so alive turns out i'm not real,taking a drive i was an ideal looked so alive turns out im not real,"Take your try, I was an ideal Less of a life, turns out I'm no real",0.5333333333333333,0.29545454545454547,7,0,1,15,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,just something you paid for what was i made for,just something you paid for what was i made for,Just something you paid for What was I made for?,0.0,0.0,0,0,0,10,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,but something i can be <AP> something i wait for <AP>,but something i can be something i wait for,But something I can be Something I wait for,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,i don't know feel <AP> but i wanna try <AP>,i dont know feel but i wanna try,I don't know how to feel But I wanna try,0.25,0.19047619047619047,0,0,2,8,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,something i'm made for <AP> something i'm made for,something im made for something im made for,Something I may fall Something I may fall,0.75,0.2857142857142857,6,0,0,8,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,cause i <AP>,cause i,Cusayyyy,1.0,1.25,1,1,0,2,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,what i was made for <AP>,what i was made for,What I was made for,0.0,0.0,0,0,0,5,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,what was i made for,what was i made for,What was that made for?,0.2,0.23076923076923078,1,0,0,5,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,i used to know but i'm not sure now,i used to know but im not sure now,I used to know but I'm not sure now,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,i used to float now i just fall down <AP>,i used to float now i just fall down,"I used to flow, now I'm just fall down",0.2222222222222222,0.125,2,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,i don't know how to feel <AP> but someday i might <AP>,i dont know how to feel but someday i might,I don't know how to feel But someday I might,0.0,0.0,0,0,0,10,small
EN-Tenor-1,vibrato,control,Control_Group,What Was I Made For∩╝ƒ,someday i might,someday i might,Someday I might,0.0,0.0,0,0,0,3,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,think i forgot how to be happy something i'm not <AP>,think i forgot how to be happy something im not,Ningga I forgot How to be happy So Ningga Naaad,0.4,0.3548387096774194,4,0,0,10,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,taking a drive <AP> i was an ideal <AP> looked so alive <AP> turns out i'm not real,taking a drive i was an ideal looked so alive turns out im not real,"Taking a drive, I was an ideal I'm so alive, there's no, no, real",0.3333333333333333,0.29545454545454547,4,1,0,15,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,just something you paid for what was i made for,just something you paid for what was i made for,Just something you pay for What was I made for,0.1,0.03225806451612903,1,0,0,10,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,but something i can be <AP> something i wait for <AP>,but something i can be something i wait for,But something I can be Something I wait for,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,i <AP> don't know feel <AP> but i wanna try <AP>,i dont know feel but i wanna try,I don't know how to feel But I wanna try,0.25,0.19047619047619047,0,0,2,8,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,something i'm made for <AP> something i'm made for,something im made for something im made for,Something I may for Something I may for,0.5,0.21428571428571427,4,0,0,8,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,cause i <AP>,cause i,Cause I,0.0,0.0,0,0,0,2,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,what i was made for <AP>,what i was made for,What I was made for,0.0,0.0,0,0,0,5,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,what was i made for <AP>,what was i made for,What was I made for?,0.0,0.0,0,0,0,5,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,i used to know but i'm not sure now,i used to know but im not sure now,"I used to know, but I'm not sure now",0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,i used to float <AP> now i just fall down <AP>,i used to float now i just fall down,"I used to float, now I'm just fall down",0.1111111111111111,0.08333333333333333,1,0,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,i don't know how to feel <AP> but someday i might <AP>,i dont know how to feel but someday i might,I don't know how to feel But someday I might,0.0,0.0,0,0,0,10,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,What Was I Made For∩╝ƒ,someday i might,someday i might,Someday I might,0.0,0.0,0,0,0,3,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,all i ask <AP> is if <AP>,all i ask is if,"Oh, that is easy",0.8,0.8,3,1,0,5,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,this is my last night with you <AP>,this is my last night with you,This is my last night with you,0.0,0.0,0,0,0,7,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,give me a memory i can use <AP>,give me a memory i can use,"Give me your memory, I can use",0.14285714285714285,0.16666666666666666,1,0,0,7,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,hold me like i'm more than just a friend <AP>,hold me like im more than just a friend,Hold me like I'm more than just a friend,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,just play pretend <AP> like we're not scared of what is coming next <AP>,just play pretend like were not scared of what is coming next,Just play pretend Like we're not scared of what is coming next,0.0,0.0,0,0,0,12,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,or scared of having <AP> nothing left look don't <AP> get me wrong i know <AP> there is no tomorrow,or scared of having nothing left look dont get me wrong i know there is no tomorrow,"I'm scared of having nothing left, look, don't get me wrong and know There is no tomorrow",0.11764705882352941,0.09259259259259259,2,0,0,17,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,they've all been said before you know <AP> so why don't we <AP>,theyve all been said before you know so why dont we,They've all been said before you know So why don't we,0.0,0.0,0,0,0,11,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,i will leave my heart at the door <AP> i won't say a word <AP>,i will leave my heart at the door i wont say a word,I will leave my heart at the door I won't say a word,0.0,0.0,0,0,0,13,small
EN-Tenor-1,vibrato,control,Control_Group,All I Ask,take me by the hand while we do what lovers do <AP> it matters how this ends,take me by the hand while we do what lovers do it matters how this ends,Take me by the hand while we do all of us do It matters how this ends,0.1875,0.10869565217391304,2,0,1,16,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,all i ask is if <AP>,all i ask is if,"Oh, I ask easy",0.6,0.5,2,1,0,5,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,this is my last night with you <AP>,this is my last night with you,This is my last night with you,0.0,0.0,0,0,0,7,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,give me a memory i can use <AP>,give me a memory i can use,Give me a memory I can use,0.0,0.0,0,0,0,7,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,hold me like i'm more than <AP> just a friend <AP>,hold me like im more than just a friend,"Hold me like a morning, just a friend",0.3333333333333333,0.18518518518518517,2,1,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,just play pretend <AP> like we're not scared of what is coming next <AP>,just play pretend like were not scared of what is coming next,Just play pretend Like we not scared of what is coming next,0.08333333333333333,0.022727272727272728,1,0,0,12,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,or scared of having <AP> nothing left look don't <AP> get me wrong i know <AP> there is no tomorrow,or scared of having nothing left look dont get me wrong i know there is no tomorrow,"I'm scared of having nothing left, look don't get me wrong and know There is no tomorrow",0.11764705882352941,0.09259259259259259,2,0,0,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,they've all been said before you know <AP> so why don't we <AP>,theyve all been said before you know so why dont we,They've all been said before you know So why don't we,0.0,0.0,0,0,0,11,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,i will leave <AP> my heart at the door <AP> i won't say a word <AP>,i will leave my heart at the door i wont say a word,I will leave my heart at the door I won't say a word,0.0,0.0,0,0,0,13,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,All I Ask,take me by the hand while we do <AP> my lovers do <AP> it matters how this ends,take me by the hand while we do my lovers do it matters how this ends,"Take me by the hand, why we do My lovers do In marriage, holy sin",0.375,0.28888888888888886,5,1,0,16,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,we could've had it all <AP> rolling in the deep <AP>,we couldve had it all rolling in the deep,We could have had it all Rolling the D,0.4444444444444444,0.19230769230769232,2,1,1,9,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,you had my heart inside of your hand <AP> and you played it <AP>,you had my heart inside of your hand and you played it,You have my heart inside of your hand And you played it,0.08333333333333333,0.027777777777777776,1,0,0,12,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,rolling in the deep <AP> you had my heart inside of your hand <AP> and you played it <AP> with a beating,rolling in the deep you had my heart inside of your hand and you played it with a beating,Rollin' in the tea You have my heart inside of your hair And you played it with a beating,0.21052631578947367,0.14035087719298245,4,0,0,19,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,to the beat <AP> could've had it all <AP>,to the beat couldve had it all,"To the beat, could I have you?",0.5714285714285714,0.3684210526315789,4,0,0,7,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,see how i leave <AP> every piece of you <AP> don't underestimate the things that i will do <AP>,see how i leave every piece of you dont underestimate the things that i will do,See how I live every piece of you Don't underestimate the things that I would do,0.125,0.061224489795918366,2,0,0,16,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark,theres a fire starting in my heart reaching a fever pitch and bringing me out the dark,There's a fire starting in my heart Reaching a fever pitch and bring me out of the dark,0.11764705882352941,0.07272727272727272,1,0,1,17,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,finally i can see you crystal clear <AP> go ahead and sell me out and i'll lay your ship bare <AP>,finally i can see you crystal clear go ahead and sell me out and ill lay your ship bare,Finally I can see your crystal clear Go ahead and tell me on an alieo she bear,0.47368421052631576,0.24561403508771928,7,2,0,19,small
EN-Tenor-1,vibrato,control,Control_Group,Rolling in the Deep,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark <AP>,theres a fire starting in my heart reaching a fever pitch and bringing me out the dark,There's a fire starting in my heart Reaching the fever pitch and bring me out of the dark,0.17647058823529413,0.09090909090909091,2,0,1,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,we could've had it all <AP> rolling in the deep <AP>,we couldve had it all rolling in the deep,We could have had you Rolling in the deep,0.4444444444444444,0.23076923076923078,2,1,1,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,you had my heart inside of your hand <AP> and you played it <AP>,you had my heart inside of your hand and you played it,You have my heart inside of your head And you played it,0.16666666666666666,0.08333333333333333,2,0,0,12,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,rolling in the deep <AP> you had my heart inside of your hand <AP> but you played it <AP> with a beating,rolling in the deep you had my heart inside of your hand but you played it with a beating,Rolling in the deal You have my heart inside of your hand But you played it with a beating,0.10526315789473684,0.03508771929824561,2,0,0,19,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,to the beat could've had it all <AP>,to the beat couldve had it all,To the big good honey oh,0.7142857142857143,0.5789473684210527,4,1,0,7,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,see how i leave <AP> every piece of you <AP> don't underestimate the things that i will do <AP>,see how i leave every piece of you dont underestimate the things that i will do,See how I leave every piece of you Don't underestimate a thing that I would do,0.1875,0.10204081632653061,3,0,0,16,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,there's a fire starting in my heart <AP> reaching a fever pitch and bringing me out the dark,theres a fire starting in my heart reaching a fever pitch and bringing me out the dark,The sapphire started my heart Reaching the fever pitch and bring me out of the dark,0.47058823529411764,0.2545454545454545,5,2,1,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,finally i can see you crystal clear <AP> go ahead and sell me out and i'll lay your ship bare <AP>,finally i can see you crystal clear go ahead and sell me out and ill lay your ship bare,Finally I can see your crystal clear Go ahead and stamp me out on Ale Yoshipe,0.42105263157894735,0.2982456140350877,5,3,0,19,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Rolling in the Deep,there's a fire <AP> starting in my heart <AP> reaching a fever pitch and bringing me out the dark <AP>,theres a fire starting in my heart reaching a fever pitch and bringing me out the dark,There's a fire starting in my heart Reaching the fever pitch and bring me out of the dark,0.17647058823529413,0.09090909090909091,2,0,1,17,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,found a girl and you're <AP> married now i heard <AP>,found a girl and youre married now i heard,found a girl and you're married now i heard,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,that your dreams came true <AP> guess she gave you things <AP>,that your dreams came true guess she gave you things,Let your dreams came true Gays should gave you things,0.3,0.1935483870967742,3,0,0,10,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,why are you so shy <AP> ain't like you to hold back <AP> or hide from the light,why are you so shy aint like you to hold back or hide from the light,"Why are you so shy? And like you to hold back Oh, hi from the lie",0.25,0.14634146341463414,4,0,0,16,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,i didn't give to you <AP> old friend <AP>,i didnt give to you old friend,"I didn't give to you, oh friend",0.14285714285714285,0.09090909090909091,1,0,0,7,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,i remember you said <AP> sometimes it lasts in love but sometimes it <AP> hurts instead,i remember you said sometimes it lasts in love but sometimes it hurts instead,I remember you say Sometimes she laughs in love But sometimes she hurts in say,0.42857142857142855,0.2037037037037037,5,0,1,14,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,i heard that you've <AP> settled down that you <AP>,i heard that youve settled down that you,I heard that your saddle down that you,0.25,0.20833333333333334,2,0,0,8,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,for you too <AP> don't forget me i beg <AP>,for you too dont forget me i beg,"For you to Don't forget me, I beg",0.125,0.0,1,0,0,8,small
EN-Tenor-1,vibrato,control,Control_Group,Someone Like You,never mind i'll find <AP> someone like you i wish nothing but the best <AP>,never mind ill find someone like you i wish nothing but the best,"Never mind, I'll find someone like you I wish nothing but the best",0.0,0.0,0,0,0,13,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,found a girl and you're <AP> married now <AP> i heard,found a girl and youre married now i heard,found a girl and you're married now I heard,0.0,0.0,0,0,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,that your dreams came true <AP> guess she gave you things <AP>,that your dreams came true guess she gave you things,That your dreams came true Gets to gave you things,0.2,0.0967741935483871,2,0,0,10,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,why are you so shy <AP> ain't like you to hold back <AP> or hide from the light,why are you so shy aint like you to hold back or hide from the light,"Why you so shy? And like you to hold back Oh, hi from the lie",0.3125,0.1951219512195122,4,1,0,16,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,i didn't give to you <AP> old friend <AP>,i didnt give to you old friend,"I didn't give to you, oh friend",0.14285714285714285,0.09090909090909091,1,0,0,7,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,i remember you said <AP> sometimes it lasts in love <AP> but sometimes it <AP> hurts instead,i remember you said sometimes it lasts in love but sometimes it hurts instead,I remember you say Sometimes she lets it low But sometimes she hurts things day,0.5714285714285714,0.3333333333333333,7,0,1,14,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,i heard that you've <AP> settled down that you <AP>,i heard that youve settled down that you,I heard that your saddle down that you,0.25,0.20833333333333334,2,0,0,8,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,for you too <AP> don't forget me i beg <AP>,for you too dont forget me i beg,"For you too, don't forget me back",0.25,0.13636363636363635,1,1,0,8,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,Someone Like You,never mind i'll find someone like you <AP> i wish nothing but the best <AP>,never mind ill find someone like you i wish nothing but the best,"Never mind, I'll find someone like you I wish nothing but the best",0.0,0.0,0,0,0,13,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,comes creeping in that you never loved me or her <AP> or anyone <AP> or anything,comes creeping in that you never loved me or her or anyone or anything,Come screaming in That you'll never love me Oh her Oh anyone Oh anything,0.5,0.2127659574468085,7,0,0,14,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,and he's long gone when he's next to me <AP> and i realize the blame is on me,and hes long gone when hes next to me and i realize the blame is on me,And it's long gone When it's next to me And I realize The blame is on me,0.11764705882352941,0.125,2,0,0,17,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,i knew you were trouble when you walked in <AP> so shame on me now flew me to places i'd never been,i knew you were trouble when you walked in so shame on me now flew me to places id never been,I knew you were troubled with what's aang So shame on me now I flow me to a place that never bang,0.5238095238095238,0.3333333333333333,8,1,2,21,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,so shame on me now i flew me to places i'd never been <AP>,so shame on me now i flew me to places id never been,So shame on me now I've no me to place that never been,0.3076923076923077,0.20588235294117646,4,0,0,13,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,till you put me down oh i knew you were trouble when you walked in <AP>,till you put me down oh i knew you were trouble when you walked in,"Do you pull me down? Oh, I know you were troubled when you were a thing.",0.4666666666666667,0.2894736842105263,6,0,1,15,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,i guess you didn't care <AP> and i guess i liked that <AP> and when i fell hard <AP> you took a step back <AP>,i guess you didnt care and i guess i liked that and when i fell hard you took a step back,"I guess you didn't care, and I guess I lied to you And when I feel hurt, you took a step back",0.23809523809523808,0.14035087719298245,4,0,1,21,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,without me <AP> without me <AP> without me <AP>,without me without me without me,"Without me, without me, without me",0.0,0.0,0,0,0,6,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,you found me <AP> you found me <AP> you found me <AP>,you found me you found me you found me,"You follow me, you follow me, you follow me",0.3333333333333333,0.375,3,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,<AP> once upon a time a few mistakes ago <AP> i was in your sights <AP> you got me alone <AP>,once upon a time a few mistakes ago i was in your sights you got me alone,"Once upon a time, a few more takes ago, I was in your sight, you got me along.",0.23529411764705882,0.1,3,0,1,17,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,now i'm lying on the cold hard ground <AP> trouble trouble trouble <AP>,now im lying on the cold hard ground trouble trouble trouble,Now I like you to call her kind Trouble trouble trouble,0.6363636363636364,0.37209302325581395,7,0,0,11,small
EN-Tenor-1,vibrato,control,Control_Group,I Knew You Were Trouble,trouble trouble trouble <AP> and the saddest fear <AP>,trouble trouble trouble and the saddest fear,"Trouble, trouble, trouble In the satisfiiir",0.42857142857142855,0.25,2,1,0,7,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,comes creeping in <AP> that you never loved me <AP> or her <AP> or anyone <AP> or anything,comes creeping in that you never loved me or her or anyone or anything,Come scraping in That you'll never love me Oh her Or anyone Or anything,0.35714285714285715,0.1276595744680851,5,0,0,14,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,and he's long gone <AP> when he's next to me <AP> and i realize <AP> the blame is on me,and hes long gone when hes next to me and i realize the blame is on me,And it's long gone When it's next to me And the real light The blades on me,0.4117647058823529,0.2708333333333333,5,1,1,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,<AP> i knew you were trouble when you walked in <AP> so shame on me now <AP> flew me to places i'd never been,i knew you were trouble when you walked in so shame on me now flew me to places id never been,I knew you were trouble when you were a thing So shame on me now I flew me to a place that's I never been,0.38095238095238093,0.21052631578947367,4,0,4,21,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,so shame on me now i flew me to places i'd never been <AP>,so shame on me now i flew me to places id never been,So shame on me now I flew me to a place that's a never-bain,0.38461538461538464,0.20588235294117646,4,0,1,13,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,till you put me down oh <AP> i knew you were trouble when you walked in,till you put me down oh i knew you were trouble when you walked in,"Do you pull me down, oh? I knew you were troubling what's a-ing",0.4666666666666667,0.3684210526315789,5,2,0,15,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,i guess you didn't care and i guess i liked that <AP> and when i fell hard <AP> you took a step back,i guess you didnt care and i guess i liked that and when i fell hard you took a step back,"I guess I didn't care and I guess I lied to you And when I feel hurt, you took a step back",0.2857142857142857,0.17543859649122806,5,0,1,21,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,without me <AP> without me <AP> without me <AP>,without me without me without me,"Without me, without me, without me",0.0,0.0,0,0,0,6,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,you found me <AP> you found me <AP> you found me <AP>,you found me you found me you found me,"You follow me, you follow me, you follow me",0.3333333333333333,0.375,3,0,0,9,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,once upon a time a few mistakes ago <AP> i was in your sights <AP> you got me alone <AP>,once upon a time a few mistakes ago i was in your sights you got me alone,Was a poor time I feel mistakes ago I will see your size You got me alone,0.47058823529411764,0.3,8,0,0,17,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,now i'm lying on the cold hard ground <AP> trouble trouble trouble <AP>,now im lying on the cold hard ground trouble trouble trouble,"Now I lie on a cold heart ground Trouble, trouble, trouble",0.36363636363636365,0.13953488372093023,4,0,0,11,small
EN-Tenor-1,vibrato,technique,Vibrato_Group,I Knew You Were Trouble,trouble trouble trouble <AP> and the saddest fear <AP>,trouble trouble trouble and the saddest fear,"Trouble, trouble, trouble And the cell is fear",0.2857142857142857,0.15625,1,0,1,7,small
EN-Tenor-1,vibrato,control,Control_Group,Million Reasons,i bow down to pray <AP> i try to make the worst seem better <AP>,i bow down to pray i try to make the worst seem better,"I bow down to pray, I try to make the world seem better",0.07692307692307693,0.06060606060606061,1,0,0,13,small
EN-Tenor-1,vibrato,control,Control_Group,Million Reasons,lord show me the way <AP> to cut through all his worn out leather <AP>,lord show me the way to cut through all his worn out leather,"Lord show me the way to cause the war he wore now, Lele.",0.5384615384615384,0.34285714285714286,7,0,0,13,small
EN-Tenor-1,vibrato,control,Control_Group,Million Reasons,but baby i just need one good one to stay baby i'm bleedin bleedin ehh can't you give me what i'm needin needin <AP>,but baby i just need one good one to stay baby im bleedin bleedin ehh cant you give me what im needin needin,But baby I just need one good one to stay Oh baby I'm bleeding bleeding Can't you give me what I'm needing needing?,0.2608695652173913,0.09333333333333334,4,1,1,23,small
EN-Tenor-1,vibrato,control,Control_Group,Million Reasons,i've got a hundred million reasons to walk away <AP>,ive got a hundred million reasons to walk away,I got a hundred miris and I walk away!,0.4444444444444444,0.30303030303030304,4,0,0,9,small
EN-Tenor-1,vibrato,control,Control_Group,Million Reasons,about a million reasons if i had a highway i would run for the hills <AP> if you could find a driveway i'd forever be still,about a million reasons if i had a highway i would run for the hills if you could find a driveway id forever be still,About a million reasons If I had a highway around for the hills If you could find a driveway after we ever be still,0.24,0.14666666666666667,3,2,1,25,small
