singer_id,technique,group_folder,atlas_group,song,wav_path,tg_path,gt_lyrics,has_tg
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0007.TextGrid,just like before it's yesterday once more,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0013.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0013.TextGrid,every shing a ling a ling that they're startin to sing so fine <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0012.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0012.TextGrid,<AP> every sha la la la every whoa ooh whoa still shines,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0006.TextGrid,when they get to the part where he's breakin her heart <AP> it can really make me cry <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0002.TextGrid,it made me smile <AP> those were such happy times and not so long ago <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0016.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0016.TextGrid,every shing a ling a ling that they're startin to sing so fine <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0017.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0017.TextGrid,every sha la la la every whoa ooh whoa still shines,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0003.TextGrid,how i wondered where they'd gone <AP> but they're back again just like a long lost friend <AP> all the songs i loved so well <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0015.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0015.TextGrid,<AP> every sha la la la every whoa ooh whoa still shines,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0001.TextGrid,waitin'for my favorite songs <AP> when they played i'd sing along <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0000.TextGrid,<AP> when i was young i'd listen to the radio <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0014.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0014.TextGrid,all my best memories come back clearly to me <AP> some can even make me cry just like before <AP> it's yesterday once more,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0018.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0018.TextGrid,every shing a ling a ling that they're startin to sing so fine,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0008.TextGrid,lookin' back on how it was in years gone by <AP>,True
EN-Alto-1,mixed_falsetto,Control_Group,control,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Control_Group/0009.TextGrid,and the good times that i had <AP> makes today seem rather sad <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0010.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0010.TextGrid,so much has changed <AP> it was songs of love that i would sing to them <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0004.TextGrid,<AP> every sha la la la every whoa ooh whoa still shines <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0005.TextGrid,every shing a ling a ling that they're startin to sing so fine <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0011.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0011.TextGrid,and i'd memorize each word <AP> those old melodies still sound so good to me <AP> as they melt the years away <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0007.TextGrid,just like before <AP> it's yesterday once more,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0013.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0013.TextGrid,every shing a ling a ling that they're startin to sing so fine,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0012.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0012.TextGrid,<AP> every sha la la la <AP> every whoa ooh whoa still shines <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0006.TextGrid,when they get to the part where he's breakin her heart <AP> it can really make me cry,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0002.TextGrid,it made me smile those were such happy times and not so long ago <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0016.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0016.TextGrid,every shing a ling a ling that they're startin to sing so fine,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0017.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0017.TextGrid,every sha la la la every whoa ooh whoa <AP> still shines,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0003.TextGrid,how i wondered where they'd gone <AP> but they're back again just like a long lost friend <AP> all the songs i loved so well,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0015.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0015.TextGrid,<AP> every sha la la la every whoa ooh whoa <AP> still shines <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0001.TextGrid,waitin'for my favorite songs <AP> when they played i'd sing along <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0000.TextGrid,<AP> when i was young i'd listen to the radio <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0014.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0014.TextGrid,all my best memories come back clearly to me <AP> some can even make me cry <AP> just like before it's yesterday once more,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0018.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0018.TextGrid,every shing a ling a ling that they're startin to sing <AP> so fine <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0008.TextGrid,lookin' back on how it was in years gone by <AP>,True
EN-Alto-1,mixed_falsetto,Falsetto_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0009.TextGrid,and the good times that i had <AP> makes today seem rather sad <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0010.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0010.TextGrid,so much has changed <AP> it was songs of love that i would sing to them <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0004.TextGrid,<AP> every sha la la la every whoa ooh whoa still shines <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0005.TextGrid,every shing a ling a ling that they're startin to sing so fine <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0011.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0011.TextGrid,and i'd memorize each word <AP> those old melodies still sound so good to me <AP> as they melt the years away,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0007.TextGrid,just like before <AP> it's yesterday once more,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0013.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0013.TextGrid,every shing a ling a ling that they're startin to sing so fine <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0012.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0012.TextGrid,<AP> every sha la la la every whoa ooh whoa still shines <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0006.TextGrid,when they get to the part where he's breakin her heart <AP> it can really make me cry <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0002.TextGrid,it made me smile those were such happy times and not so long ago <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0016.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0016.TextGrid,every shing a ling a ling that they're startin to sing so fine <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0017.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0017.TextGrid,every sha la la la every whoa ooh whoa still shines <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0003.TextGrid,how i wondered where they'd gone <AP> but they're back again just like a long lost friend <AP> all the songs i loved so well <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0015.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0015.TextGrid,<AP> every sha la la la every whoa ooh whoa still shines <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0001.TextGrid,waitin'for my favorite songs <AP> when they played i'd sing along <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0000.TextGrid,when i was young i'd listen to the radio <AP>,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0014.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0014.TextGrid,all my best memories <AP> come back clearly to me <AP> some can even make me cry just like before <AP> it's yesterday once more,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0018.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0018.TextGrid,every shing a ling a ling that they're startin to sing <AP> so fine,True
EN-Alto-1,mixed_falsetto,Mixed_Voice_Group,technique,yesterday once more,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Mixed_Voice_Group/0008.TextGrid,lookin' back on how it was in years gone by <AP>,True
